fecha_de_pago,cod_comercio," PERCEPCION IVA R.G. 2408   3,00 %",AJUSTE SIRTAC JUL. 1RA QUINC,AJUSTE SIRTAC JUNIO 2DA QUINC,ARANCEL                                     ,CARGO  SISTEMA CUOTAS MENS                  ,CARGO LIQUIDACION ELECTR.,CARGO POSNET  FIRSTDATA.COM.AR,CARGOS DE ENTIDAD                           ,"CRED FISCAL AHORA 12/18 VTA EN CUOTAS 10,50%","CRED FISCAL AHORA 12/18 VTA EN CUOTAS 21,00%","CRED. FISCAL PAG.S/DTO.FIN.OTORG 21,00%     ","CRED.FISC.LEY 25063 PAG.S/DTO.F.OTORG. 10,50",DESCUENTO FINANC.OTORG. CUOTAS              ,IMPORTE NETO DE PAGOS                       ,"IVA CRED.FISC.COM.L.25063 S/DTO F.OTOR 10,50","IVA CRED.FISC.COMERCIO S/ARANC 21,00%       ","IVA PROMO CUOTAS AHORA 12/18 - 10,50%","IVA PROMO CUOTAS AHORA 12/18 - 21,00%",IVA RI CRED.FISC.COMERCIO S/DTO F.OTORG     ,IVA RI SERV.OPER. INT.,IVA RI SIST CUOTAS                          ,IVA RI. CARGO LIQUID. ELECT.                ,PER B.A.I.BR.DN.01/04,"PERCEPCION IVA R.G. 2408   1,50 %",PROMO CUOTAS AHORA 12/18,REEMBOLSOS DE ENTIDAD                       ,RETENCION IMP.GANANCIAS                     ,RETENCION ING.BRUTOS                        ,RETENCION ING.BRUTOS SIRTAC,RETENCION IVA                               ,SERVICIO OPER. INTERNAC.,SUBTOTAL NETO DE PAGOS                      ,TOTAL DEDUCCIONES                           ,TOTAL LIQUIDACION                           ,TOTAL PAGOS DE COMERCIOS                    ,VENTAS C/DESCUENTO CONTADO                  ,VENTAS C/DTO CUOTAS FINANC. OTORG.          ,percepcion iva
2022-07-08,15554043,,,,449.79,,,,,109.939,,,,,21609.35,,94.46,109.94,,,,,,,,1047.04,,234.92,563.81,174.92,704.77,,21609.35,3379.65,21609.35,,4499.0,20490.0,
2022-07-08,15554056,,,,295.86,,,,,84.442,,,,,14461.82,,62.13,84.44,,,,,,,,804.21,,153.37,,115.06,460.11,,14461.82,1975.18,14461.82,,699.0,15738.0,
2022-07-08,15554071,,,,215.92,,,,,64.364,,,,,10526.73,,45.34,64.36,,,,,,,,613.0,,111.67,,83.97,335.01,,10526.73,1469.27,10526.73,,,11996.0,
2022-07-08,15554084,,,,288.82,,,,,54.717,,,,,14398.93,,60.65,54.72,,,,,,,,521.12,,152.36,,112.32,457.08,,14398.93,1647.07,14398.93,,5848.0,10198.0,
2022-07-08,15554106,,,,957.43,,,,,285.396,,,,,45487.71,,201.06,285.4,,,,,,,,2718.06,,495.16,1188.37,372.34,1485.47,,45487.71,7703.29,45487.71,,,53191.0,
2022-07-08,15554134,,,,55.78,,,,,16.627,,,,,2748.28,,11.71,16.63,,,,,,,,158.36,,,,21.69,86.55,,2748.28,350.72,2748.28,,,3099.0,
2022-07-08,15580405,,,,101.5,,,,,30.256,,,,,5000.82,,21.32,30.26,,,,,,,,288.15,,,,39.47,157.48,,5000.82,638.18,5000.82,,,5639.0,
2022-07-08,15589105,,,,1490.57,,,,,605.892,,,,,68047.22,,313.02,605.89,,,,,,,,5770.41,,755.49,2981.16,579.67,2266.47,,68047.22,14762.68,68047.22,,,82809.9,
2022-07-08,15589118,,,,156.56,,,,,46.669,,,,,7713.62,,32.88,46.67,,,,,,,,444.47,,,,60.89,242.91,,7713.62,984.38,7713.62,,,8698.0,
2022-07-08,16378521,,,,205.15,,,,,,122.301,,,,10128.29,,43.08,,122.3,,,,,23.82,,582.39,,,212.19,79.78,,,10128.29,1268.71,10128.29,,,11397.0,
2022-07-08,19265106,,,,795.42,,,,,237.101,,,,,37911.39,,167.04,237.1,,,,,,76.34,,2258.11,,411.36,789.82,309.33,1234.09,,37911.39,6278.61,37911.39,,,44190.0,
2022-07-08,19273970,,,,80.96,,,,,10.725,,,,,4126.22,,17.0,10.73,,,,,,,,102.15,,,,31.49,129.45,,4126.22,371.78,4126.22,,2499.0,1999.0,
2022-07-11,4547438,1732.1625000000001,,,57736.829999999994,,,,,51779.402,,3154.49,1022.29,24757.48,3073606.2525,1022.29,12124.735,51779.4,,3154.49,,,,4501.5725,596.7,493137.27,,30516.3675,63894.9775,24750.985,86349.5425,,3073606.2525,425219.08,3073606.2525,,1770794.0366666664,4341459.61,2328.8625
2022-07-11,14935528,,,,161.96,,,,,48.278,,,,,7801.63,,34.01,48.28,,,,,,15.54,,459.8,,,162.5,62.99,251.29,,7801.63,1196.37,7801.63,,,8998.0,
2022-07-11,14935556,,,,223.14,,,,,42.376,,,,,11123.44,,46.86,42.38,,,,,,,,403.59,,117.7,,86.78,353.11,,11123.44,1273.56,11123.44,,4499.0,7898.0,
2022-07-11,14935569,,,,593.86,,,,,177.018,,,,,28951.09,,124.71,177.02,,,,,,,,1685.89,,307.12,,230.94,921.37,,28951.09,4040.91,28951.09,,,32992.0,
2022-07-11,15537297,248.52,,,8284.64,,,,,2612.584,,,,,402188.81,,1739.77,2612.58,,,,,,,,24881.76,,4270.95,,3221.83,12812.86,,402188.81,58072.91,402188.81,,8379.0,451882.72,
2022-07-11,15550872,,,,648.67,,,,,153.131,,,,,31327.92,,136.22,153.13,,,,,,52.68,,1458.4,,339.31,651.47,252.27,1017.93,,31327.92,4710.08,31327.92,,7498.0,28540.0,
2022-07-11,15550885,,,,504.66,,,,,144.423,,,,,24114.73,,105.98,144.42,,,,,,47.0,,1375.46,,261.57,502.21,196.26,784.71,,24114.73,3922.27,24114.73,,1120.0,26917.0,
2022-07-11,15550898,,,,975.32,,,,,261.224,,,,,46787.17,,204.82,261.22,,,,,,86.58,,2487.86,,507.22,973.86,379.3,1521.65,,46787.17,7397.83,46787.17,,5499.0,48686.0,
2022-07-11,15550911,,,,622.54,,,,,225.176,,,,,29268.14,,130.73,225.18,,,,,,69.18,,2144.53,,318.19,610.93,242.1,954.57,,29268.14,5317.95,29268.14,,,34586.09,
2022-07-11,15550922,,,,1253.88,,,,,386.063,,,,,59636.62,,263.31,386.06,,,,,,123.27,,3676.79,,647.29,1242.79,487.62,1941.86,,59636.62,10022.87,59636.62,,7297.0,62362.49,
2022-07-11,15550935,,,,1133.5,,,,,223.108,,,,,55196.13,,238.04,223.11,,,,,,81.46,,2124.84,,597.15,1146.52,440.81,1791.44,,55196.13,7776.87,55196.13,,21391.0,41582.0,
2022-07-11,15550950,,,,511.04,,,,,126.588,,,,,24620.61,,107.32,126.59,,,,,,42.92,,1205.6,,266.75,512.17,198.74,800.26,,24620.61,3771.39,24620.61,,4799.0,23593.0,
2022-07-11,15554030,,,,1060.06,,,,,238.201,,,,,50347.66,,222.61,238.2,,,,,,,,2268.59,,555.63,2120.11,412.24,1666.9,,50347.66,8544.34,50347.66,,14497.0,44395.0,
2022-07-11,15554043,,,,304.97,,,,,78.035,,,,,14616.88,,64.04,78.04,,,,,,,,743.2,,158.95,381.48,118.6,476.84,,14616.88,2326.12,14616.88,,2399.0,14544.0,
2022-07-11,15554056,,,,1645.92,,,,,391.386,,,,,81247.76,,345.64,391.39,,,,,,,,3727.49,,860.68,,640.09,2582.03,,81247.76,10193.24,81247.76,,18496.0,72945.0,
2022-07-11,15554071,,,,1157.64,,,,,166.417,,,,,58248.14,,243.1,166.42,,,,,,,,1584.93,,615.71,,450.19,1847.12,,58248.14,6065.11,58248.14,,33297.0,31016.25,
2022-07-11,15554084,,,,1811.27,,,,,527.841,,,,,88423.56,,380.37,527.84,,,,,,,,5027.07,,937.88,,704.38,2813.63,,88423.56,12202.44,88423.56,,2249.0,98377.0,
2022-07-11,15554097,,,,655.24,,,,,159.913,,,,,32303.45,,137.6,159.91,,,,,,,,1522.99,,342.25,,254.82,1026.74,,32303.45,4099.55,32303.45,,6599.0,29804.0,
2022-07-11,15554106,,,,1996.7,,,,,642.498,,,,,94394.45,,419.31,642.5,,,,,,,,6119.03,,1028.13,2467.51,776.5,3084.38,,94394.45,16534.06,94394.45,,15298.0,95630.51,
2022-07-11,15554134,,,,1248.82,,,,,372.253,,,,,60881.36,,262.25,372.25,,,,,,,,3545.27,,645.85,,485.65,1937.55,,60881.36,8497.64,60881.36,,,69379.0,
2022-07-11,15569812,,,,271.69,,,,,67.583,,,,,13086.1,,57.05,67.58,,,,,,22.88,,643.66,,141.79,272.23,105.66,425.36,,13086.1,2007.9,13086.1,,2498.0,12596.0,
2022-07-11,15580405,,,,502.91,,,,,125.236,,,,,24768.16,,105.61,125.24,,,,,,,,1192.73,,262.44,,195.58,787.33,,24768.16,3171.84,24768.16,,4599.0,23341.0,
2022-07-11,15589105,,,,1153.52,,,,,343.848,,,,,53928.71,,242.24,343.85,,,,,,,,3274.75,,596.57,2307.06,448.6,1789.7,,53928.71,10156.29,53928.71,,,64085.0,
2022-07-11,15589118,,,,859.97,,,,,406.618,,,,,40399.98,,180.59,406.62,,,,,,,,3872.55,,430.43,,334.43,1291.3,,40399.98,7375.89,40399.98,,2799.0,44976.87,
2022-07-11,16378521,,,,374.24,,,,,,156.597,,,,18863.03,,78.59,,156.6,,,,,33.88,,745.7,,,393.42,145.54,,,18863.03,1927.97,18863.03,,6198.0,14593.0,
2022-07-11,17938116,,,,122.38,,,,,9.652,,,,,6304.21,,25.7,9.65,,,,,,,,91.93,,,,47.59,197.54,,6304.21,494.79,6304.21,,5000.0,1799.0,
2022-07-11,19265106,,,,723.99,,,,,297.666,,,,,33672.42,,152.04,297.67,,,,,,88.97,,2834.92,,366.63,703.93,281.55,1099.89,,33672.42,6549.59,33672.42,,,40222.01,
2022-07-11,19273970,63.92,,,2130.73,,,,,631.823,,,,,103845.48,,447.45,631.82,,,,,,,,6017.37,,1102.26,,828.62,3306.79,,103845.48,14528.96,103845.48,,21092.0,97282.44,
2022-07-12,4547438,996.3233333333334,,,25380.7,,,,,13621.118,,3721.92,1049.35,27717.38,1943087.435,1049.35,5329.9475,13621.12,,3721.92,,,,590.2725,681.58,129724.96,,14212.6875,40192.5,14909.142500000002,29986.9375,,1943087.435,175478.5075,1943087.435,,2001595.8933333333,1234738.045,1677.9033333333334
2022-07-12,14935528,,,,58.27,,,,,33.211,,,,,2649.94,,12.24,33.21,,,,,,3.37,,316.3,,,55.54,22.66,85.89,,2649.94,587.48,2649.94,,,3237.42,
2022-07-12,14935530,,,,107.98,,,,,32.187,,,,,5208.01,,22.68,32.19,,,,,,3.73,,306.55,,,108.34,41.99,167.53,,5208.01,790.99,5208.01,,,5999.0,
2022-07-12,14935556,,,,259.13,,,,,77.241,,,,,12632.75,,54.42,77.24,,,,,,,,735.64,,134.01,,100.77,402.04,,12632.75,1763.25,12632.75,,,14396.0,
2022-07-12,15537297,,,,1025.79,,,,,477.631,,,259.79,2474.22,49590.045000000006,259.79,215.41500000000002,477.63,,,,,,,,4548.87,,939.04,,398.91999999999996,2817.11,,49590.045000000006,7398.455,49590.045000000006,,11238.0,51369.5,
2022-07-12,15550872,,,,100.42,,,,,29.934,,,,,4843.4,,21.09,29.93,,,,,,3.47,,285.09,,,100.75,39.05,155.8,,4843.4,735.6,4843.4,,,5579.0,
2022-07-12,15550885,,,,367.08,,,,,47.195,,,,,18143.13,,77.09,47.2,,,,,,7.35,,449.48,,195.76,375.87,142.75,587.29,,18143.13,2249.87,18143.13,,11597.0,8796.0,
2022-07-12,15550911,,,,403.14,,,,,109.982,,,,,19341.91,,84.66,109.98,,,,,,13.06,,1047.45,,209.46,402.17,156.78,628.39,,19341.91,3055.09,19341.91,,1899.0,20498.0,
2022-07-12,15550922,,,,205.14,,,,,61.15,,,,,9790.3,,43.08,61.15,,,,,,7.09,,582.39,,106.09,203.7,79.78,318.28,,9790.3,1606.7,9790.3,,,11397.0,
2022-07-12,15550950,,,,154.8,,,,,46.143,,,,,7466.06,,32.51,46.14,,,,,,5.35,,439.46,,,155.31,60.2,240.17,,7466.06,1133.94,7466.06,,,8600.0,
2022-07-12,15554030,,,,181.73,,,,,54.17,,,,,8495.97,,38.16,54.17,,,,,,,,515.91,,93.98,363.46,70.67,281.95,,8495.97,1600.03,8495.97,,,10096.0,
2022-07-12,15554043,,,,125.94,,,,,37.542,,,,,6047.18,,26.45,37.54,,,,,,,,357.55,,,157.95,48.98,195.41,,6047.18,949.82,6047.18,,,6997.0,
2022-07-12,15554056,,,,494.93,,,,,147.529,,,,,24128.24,,103.94,147.53,,,,,,,,1405.05,,255.96,,192.47,767.88,,24128.24,3367.76,24128.24,,,27496.0,
2022-07-12,15554071,,,,122.36,,,,,36.474,,,,,6028.65,,25.7,36.47,,,,,,,,347.38,,,,47.59,189.85,,6028.65,769.35,6028.65,,,6798.0,
2022-07-12,15554084,,,,1072.15,,,,,427.045,,,,,51178.37,,225.15,427.05,,,,,,,,4067.1,,544.24,,416.95,1632.73,,51178.37,8385.37,51178.37,,3299.0,56264.74,
2022-07-12,15554106,,,,588.43,,,,,175.403,,,,,27956.6,,123.57,175.4,,,,,,,,1670.51,,304.32,730.37,228.84,912.96,,27956.6,4734.4,27956.6,,,32691.0,
2022-07-12,15554134,,,,550.63,,,,,164.135,,,,,26844.17,,115.63,164.14,,,,,,,,1563.2,,284.77,,214.14,854.32,,26844.17,3746.83,26844.17,,,30591.0,
2022-07-12,15580405,,,,278.91,,,,,83.138,,,,,13597.14,,58.57,83.14,,,,,,,,791.8,,144.24,,108.47,432.73,,13597.14,1897.86,13597.14,,,15495.0,
2022-07-12,15589105,,,,55.78,,,,,16.627,,,,,2636.72,,11.71,16.63,,,,,,,,158.36,,,111.56,21.69,86.55,,2636.72,462.28,2636.72,,,3099.0,
2022-07-12,15589118,,,,458.92,,,,,136.798,,,,,22373.22,,96.37,136.8,,,,,,,,1302.85,,237.34,,178.47,712.03,,22373.22,3122.78,22373.22,,,25496.0,
2022-07-12,16378521,,,,226.73,,,,,,135.167,,,,11210.67,,47.61,,135.17,,,,,9.48,,643.66,,,234.51,88.17,,,11210.67,1385.33,11210.67,,,12596.0,
2022-07-12,19273970,,,,410.975,,,,,203.835,,,26.29,250.42,20166.765,26.29,86.30499999999999,203.84,,,,,,,,1941.29,,398.81,,159.825,1196.43,,20166.765,2665.6450000000004,20166.765,,4599.0,20532.91,
2022-07-13,4547438,578.2625,,,19274.2875,,,,,12168.056,,9129.81,1604.01,58751.79,1236995.0825,1604.01,4047.6,12168.06,,9129.81,,,,575.965,1533.4,115886.28,,10413.155,25675.2,9779.032500000001,25668.92,,1236995.0825,145780.76,1236995.0825,,1000977.4466666667,1264085.5150000001,2111.6625000000004
2022-07-13,14935528,,,,46.78,,,,,13.944,,,,,2257.94,,9.82,13.94,,,,,,,,132.81,,,46.94,18.19,72.58,,2257.94,341.06,2257.94,,,2599.0,
2022-07-13,14935569,,,,89.96,,,,,26.816,,,,,4432.36,,18.89,26.82,,,,,,,,255.4,,,,34.99,139.58,,4432.36,565.64,4432.36,,,4998.0,
2022-07-13,15537297,83.59,,,2785.59,,,,,907.347,,,,,134937.17,,584.97,907.35,,,,,,,,8641.4,,1433.3,,1083.3,4299.89,,134937.17,19819.39,134937.17,,11798.0,142958.56,
2022-07-13,15550872,,,,210.54,,,,,62.76,,,,,10048.01,,44.21,62.76,,,,,,7.27,,597.72,,108.89,209.06,81.88,326.66,,10048.01,1648.99,10048.01,,,11697.0,
2022-07-13,15550885,,,,294.72,,,,,65.974,,,,,14285.46,,61.89,65.97,,,,,,8.31,,628.33,,154.51,296.66,114.62,463.53,,14285.46,2088.54,14285.46,,4078.0,12296.0,
2022-07-13,15550911,,,,237.52,,,,,42.907,,,,,11615.9,,49.88,42.91,,,,,,5.82,,408.65,,125.5,240.96,92.37,376.49,,11615.9,1580.1,11615.9,,5199.0,7997.0,
2022-07-13,15550922,,,,771.03,,,,,229.831,,,,,36796.26,,161.92,229.83,,,,,,26.64,,2188.87,,398.75,765.6,299.85,1196.25,,36796.26,6038.74,36796.26,,,42835.0,
2022-07-13,15550935,,,,253.71,,,,,75.626,,,,,12107.92,,53.28,75.63,,,,,,8.77,,720.26,,131.21,251.92,98.67,393.63,,12107.92,1987.08,12107.92,,,14095.0,
2022-07-13,15550950,,,,532.64,,,,,158.77,,,,,25419.36,,111.85,158.77,,,,,,18.4,,1512.1,,275.46,528.89,207.14,826.39,,25419.36,4171.64,25419.36,,,29591.0,
2022-07-13,15554030,,,,430.14,,,,,128.219,,,,,20109.77,,90.33,128.22,,,,,,,,1221.14,,222.46,860.29,167.28,667.37,,20109.77,3787.23,20109.77,,,23897.0,
2022-07-13,15554043,,,,349.11,,,,,104.063,,,,,16586.15,,73.31,104.06,,,,,,,,991.09,,180.55,433.32,135.77,541.64,,16586.15,2808.85,16586.15,,,19395.0,
2022-07-13,15554056,,,,86.38,,,,,25.749,,,,,4255.89,,18.14,25.75,,,,,,,,245.23,,,,33.59,134.02,,4255.89,543.11,4255.89,,,4799.0,
2022-07-13,15554071,,,,89.98,,,,,26.822,,,,,4433.25,,18.9,26.82,,,,,,,,255.45,,,,34.99,139.61,,4433.25,565.75,4433.25,,,4999.0,
2022-07-13,15554084,,,,286.12,,,,,85.29,,,,,13949.03,,60.09,85.29,,,,,,,,812.29,,147.98,,111.27,443.93,,13949.03,1946.97,13949.03,,,15896.0,
2022-07-13,15554106,,,,376.07,,,,,101.912,,,,,17968.25,,78.97,101.91,,,,,,,,970.59,,195.46,469.11,146.25,586.39,,17968.25,2924.75,17968.25,,1899.0,18994.0,
2022-07-13,15569812,,,,500.24,,,,,149.112,,,,,23873.11,,105.05,149.11,,,,,,17.28,,1420.12,,258.71,496.72,194.54,776.12,,23873.11,3917.89,23873.11,,,27791.0,
2022-07-13,15589105,,,,116.98,,,,,34.87,,,,,5529.53,,24.57,34.87,,,,,,,,332.1,,,233.96,45.49,181.5,,5529.53,969.47,5529.53,,,6499.0,
2022-07-13,15589118,,,,177.23,,,,,52.828,,,,,8640.04,,37.22,52.83,,,,,,,,503.13,,91.66,,68.92,274.97,,8640.04,1205.96,8640.04,,,9846.0,
2022-07-13,19265106,,,,323.96,,,,,96.568,,,,,15460.71,,68.03,96.57,,,,,,11.19,,919.7,,167.54,321.68,125.99,502.63,,15460.71,2537.29,15460.71,,,17998.0,
2022-07-13,19273970,,,,129.56,,,,,20.92,,,,,6564.6,,27.21,20.92,,,,,,,,199.24,,,,50.39,206.08,,6564.6,633.4,6564.6,,3299.0,3899.0,
2022-07-14,4547438,624.9125,,,20829.364999999998,,,,,14639.73,,3829.8,211.44,20250.9,1285481.1625,211.44,4374.165,14639.73,,3829.8,,,,564.4625,577.32,139426.03,,11260.79,26654.677499999998,10219.7675,28847.11,,1285481.1625,148109.055,1285481.1625,,1037589.7166666667,1310795.86,1202.2325
2022-07-14,14935528,,,,538.13,11.5,,,,279.784,,,,,24730.05,,113.01,279.78,,,,2.42,,28.82,,2664.61,,,517.85,209.27,800.81,,24730.05,5152.28,24743.97,13.92,,29896.25,
2022-07-14,14935569,,,,129.55,11.5,,,,38.615,,,,,6368.56,,27.21,38.62,,,,2.42,,,,367.77,,,,50.38,200.99,,6368.56,814.52,6382.48,13.92,,7197.0,
2022-07-14,15537297,91.9,,,3063.35,11.5,,,,901.345,,,,,149357.97,,643.3,901.35,,,,2.42,,,,8584.24,,1585.41,,1191.32,4756.24,,149357.97,20817.11,149371.89,13.92,2200.0,167989.0,
2022-07-14,15550885,,,,43.18,11.5,,,,12.871,,,,,2070.26,,9.07,12.87,,,,2.42,,,,122.59,,,43.32,16.79,67.0,,2070.26,314.82,2084.18,13.92,,2399.0,
2022-07-14,15550922,,,,30.6,11.5,,,,9.121,,,,,1493.68,,6.43,9.12,,,,2.42,,,,86.87,,,,11.9,47.48,,1493.68,192.4,1507.6,13.92,,1700.0,
2022-07-14,15550935,,,,287.92,11.5,,,,85.826,,,,,13872.95,,60.46,85.83,,,,2.42,,9.95,,817.4,,,288.88,111.97,446.72,,13872.95,2109.13,13886.87,13.92,,15996.0,
2022-07-14,15550950,,,,137.67,11.5,,,,41.036,,,,,6625.92,,28.91,41.04,,,,2.42,,4.76,,390.83,,,138.12,53.54,213.59,,6625.92,1008.46,6639.84,13.92,,7648.3,
2022-07-14,15554043,,,,185.35,11.5,,,,55.25,,,,,8885.57,,38.92,55.25,,,,2.42,,,,526.19,,,232.45,72.08,287.57,,8885.57,1397.81,8899.49,13.92,,10297.3,
2022-07-14,15554056,,,,388.66,11.5,,,,103.522,,,,,19261.66,,81.62,103.52,,,,2.42,,,,985.92,,,,151.15,606.55,,19261.66,2317.42,19275.58,13.92,2299.0,19294.0,
2022-07-14,15554071,,,,197.4,11.5,,,,42.056,,,,,9883.4,,41.45,42.06,,,,2.42,,,,400.54,,,,76.77,311.06,,9883.4,1069.28,9897.32,13.92,3128.3,7838.3,
2022-07-14,15554084,,,,1137.69,11.5,,,,339.126,,,,,56038.1,,238.91,339.13,,,,2.42,,,,3229.78,,,,442.44,1765.13,,56038.1,7153.08,56052.02,13.92,,63205.1,
2022-07-14,15554106,,,,883.46,11.5,,,,180.753,,,,,43230.98,,185.53,180.75,,,,2.42,,,,1721.46,,,1127.05,343.57,1394.28,,43230.98,5836.1,43244.9,13.92,15393.0,33688.0,
2022-07-14,15554134,,,,32.38,11.5,,,,9.652,,,,,1581.49,,6.8,9.65,,,,2.42,,,,91.93,,,,12.59,50.24,,1581.49,203.59,1595.41,13.92,,1799.0,
2022-07-14,15589105,,,,388.72,11.5,,,,115.873,,,,,18360.56,,81.63,115.87,,,,2.42,,,,1103.56,,,777.46,151.17,603.11,,18360.56,3221.52,18374.48,13.92,,21596.0,
2022-07-14,15589118,,,,111.56,11.5,,,,33.255,,,,,5482.63,,23.43,33.26,,,,2.42,,,,316.72,,,,43.39,173.09,,5482.63,701.45,5496.55,13.92,,6198.0,
2022-07-14,17938116,,,,74.11,11.5,,,,19.414,,,,,3664.83,,15.56,19.41,,,,2.42,,,,184.9,,,,28.82,115.75,,3664.83,438.55,3678.75,13.92,499.0,3618.3,
2022-07-14,19265106,,,,144.87,11.5,,,,43.183,,,,,6973.18,,30.42,43.18,,,,2.42,,5.01,,411.27,,,145.35,56.34,224.76,,6973.18,1061.2,6987.1,13.92,,8048.3,
2022-07-14,19273970,,,,1170.91,11.5,,,,367.673,,,,,57484.28,,245.89,367.67,,,,2.42,,,,3501.66,,,,455.36,1811.35,,57484.28,7552.84,57498.2,13.92,4399.0,60652.04,
2022-07-15,4547438,890.115,,,29669.3575,,,,,21813.955,,2204.78,272.74,13096.4,1726757.3699999999,272.74,6230.5650000000005,21813.96,,2204.78,,,,804.45,353.92,207751.98,,15940.7625,35812.345,13961.16,42718.2775,,1726757.3699999999,207400.47749999998,1726757.3699999999,,1313915.2933333332,1897442.7550000001,1244.035
2022-07-15,14935528,,,,299.81,,,,,80.789,,,,,14547.1,,62.96,80.79,,,,,,9.62,,769.43,,,302.39,116.59,467.61,,14547.1,2109.2,14547.1,,1599.0,15057.3,
2022-07-15,15537297,109.06,,,3635.45,,,,,1217.452,,,,,175767.53,,763.44,1217.45,,,,,,,,11594.79,,1867.41,,1413.8,5602.23,,175767.53,26203.63,175767.53,,11038.0,190933.16,
2022-07-15,15550872,,,,508.96,11.5,,,,151.712,,,,,24533.45,,106.88,151.71,,,,2.42,,17.58,,1444.88,,,510.64,197.93,789.65,,24533.45,3728.23,24547.37,13.92,,28275.6,
2022-07-15,15550911,,,,339.23,11.5,,,,101.119,,,,,16347.43,,71.24,101.12,,,,2.42,,11.72,,963.05,,,340.35,131.92,526.32,,16347.43,2484.95,16361.35,13.92,,18846.3,
2022-07-15,15550922,,,,122.38,,,,,36.48,,,,,5902.52,,25.7,36.48,,,,,,4.23,,347.43,,,122.79,47.59,189.88,,5902.52,896.48,5902.52,,,6799.0,
2022-07-15,15550935,,,,722.46,,,,,212.404,,,,,34874.7,,151.72,212.4,,,,,,24.71,,2022.9,,,725.4,280.96,1121.75,,34874.7,5262.3,34874.7,,550.0,39587.0,
2022-07-15,15554030,,,,89.79,11.5,,,,26.764,,,,,4230.26,,18.86,26.76,,,,2.42,,,,254.9,,,179.58,34.92,139.31,,4230.26,744.12,4244.18,13.92,,4988.3,
2022-07-15,15554043,,,,476.46,,,,,142.024,,,,,22876.7,,100.06,142.02,,,,,,,,1352.61,,,597.54,185.29,739.22,,22876.7,3593.2,22876.7,,,26469.9,
2022-07-15,15554056,,,,89.98,,,,,,,,,,4707.86,,18.9,,,,,,,,,,,,,34.99,147.27,,4707.86,291.14,4707.86,,4999.0,,
2022-07-15,15554071,,,,228.99,,,,,68.257,,,,,11281.86,,48.09,68.26,,,,,,,,650.07,,,,89.05,355.28,,11281.86,1439.74,11281.86,,,12721.6,
2022-07-15,15554084,,,,849.53,,,,,253.23,,,,,41854.8,,178.4,253.23,,,,,,,,2411.72,,,,330.37,1318.05,,41854.8,5341.3,41854.8,,,47196.1,
2022-07-15,15554097,,,,251.4,11.5,,,,67.857,,,,,12444.92,,52.79,67.86,,,,2.42,,,,646.26,,,,97.77,392.08,,12444.92,1508.16,12458.84,13.92,1320.0,12647.0,
2022-07-15,15554106,,,,867.24,,,,,258.509,,,,,41639.72,,182.12,258.51,,,,,,,,2462.0,,,1087.63,337.26,1345.52,,41639.72,6540.28,41639.72,,,48180.0,
2022-07-15,15554134,,,,184.41,,,,,13.408,,,,,9511.04,,38.73,13.41,,,,,,,,127.7,,,,71.72,297.99,,9511.04,733.96,9511.04,,7746.0,2499.0,
2022-07-15,15589105,,,,527.29,,,,,157.177,,,,,24924.15,,110.73,157.18,,,,,,,,1496.92,,,1054.58,205.06,818.09,,24924.15,4369.85,24924.15,,,29294.0,
2022-07-15,15589118,,,,324.09,,,,,96.607,,,,,15967.6,,68.06,96.61,,,,,,,,920.07,,,,126.04,502.83,,15967.6,2037.7,15967.6,,,18005.3,
2022-07-15,16378521,,,,172.51,11.5,,,,,196.636,,,,7979.72,,36.23,,196.64,,,2.42,,12.08,,936.36,,,169.5,67.09,,,7979.72,1590.41,7993.64,13.92,,9584.05,
2022-07-15,19265106,,,,666.08,,,,,194.527,,,,,32165.87,,139.88,194.53,,,,,,22.67,,1852.65,,,669.02,259.03,1034.57,,32165.87,4838.43,32165.87,,749.0,36255.3,
2022-07-15,19273970,,,,408.09,,,,,121.644,,,,,20105.8,,85.7,121.64,,,,,,,,1158.52,,,,158.7,633.15,,20105.8,2565.8,20105.8,,,22671.6,
2022-07-18,4547438,2287.9500000000003,,,57588.86,,,,,51381.135,,1931.59,1002.92,18749.84,3105476.5375,1002.92,12093.66,51381.14,,1931.59,,,,1667.815,419.2,489344.23,,30496.574999999997,64477.06,24738.1725,85682.245,,3105476.5375,419167.58,3105476.5375,,1690340.9033333333,4513776.88,2707.15
2022-07-18,14935528,,,,916.91,,,,,273.314,,,,,44222.68,,192.55,273.31,,,,,,31.68,,2602.99,,,919.93,356.57,1422.58,,44222.68,6716.52,44222.68,,,50939.2,
2022-07-18,14935530,,,,248.49,11.5,,,,74.07,,,,,11970.75,,52.18,74.07,,,,2.42,,8.59,,705.43,,,249.31,96.63,385.53,,11970.75,1820.23,11984.67,13.92,,13804.9,
2022-07-18,14935556,,,,89.96,11.5,,,,26.816,,,,,4418.44,,18.89,26.82,,,,2.42,,,,255.4,,,,34.99,139.58,,4418.44,565.64,4432.36,13.92,,4998.0,
2022-07-18,14935569,,,,147.56,,,,,43.986,,,,,7270.2,,30.99,43.99,,,,,,,,418.92,,,,57.39,228.95,,7270.2,927.8,7270.2,,,8198.0,
2022-07-18,15537297,234.65,,,7821.22,,,,,2436.804,,,,,379992.52,,1642.46,2436.8,,,,,,,,23207.67,,4034.88,,3041.62,12104.63,,379992.52,54523.93,379992.52,,3999.0,430517.45,
